;inn;year;capital;Cancel_date;ROA;Z_A
4982;5022032781;2013;10000.0;;0.0809;0.41085290260570667
13646;5022032781;2014;10000.0;;0.078;0.23818003836926263
65629;5022032781;2015;10000.0;;0.0357;0.16640657638399375
74293;5022032781;2016;10000.0;;0.1194;0.2208154855500732
82957;5022032781;2017;80010000.0;;0.0183;0.13818385025575833
91621;5022032781;2018;80010000.0;;0.0001;0.10672706223086594
100285;5022032781;2019;80010000.0;;0.015;0.0633812965590635
38827;5022085695;2010;24000000.0;;0.0016;0.6233030290676342
47491;5022085695;2011;24000000.0;;-0.0113;0.29605845881310894
4171;5022085695;2013;;;-0.0008;0.0660093753184551
64819;5022085695;2015;;;-0.0378;0.15055406108509625
73483;5022085695;2016;;;0.0001;0.0494148950612256
99475;5022085695;2019;;;-0.0211;0.033267855344011284
25261;5022086748;2008;10000.0;;-0.3488;0.08377711391089752
33925;5022086748;2009;10000.0;;-0.2624;0.22448781435090787
42589;5022086748;2010;10000.0;;-0.0412;0.2068766252528171
51253;5022086748;2011;20000.0;;-0.0657;0.449972562648619
24270;5024028533;2008;6000.0;;0.0009;0.0913773865756835
32934;5024028533;2009;6000.0;;0.0257;0.00799528568928781
41598;5024028533;2010;6000.0;;0.002;0.01762114537444934
58926;5024028533;2012;;;0.0258;0.0432772178535829
6942;5024028533;2013;;;0.0233;0.26738279064563053
15606;5024028533;2014;;;0.0002;0.06799595699715152
67589;5024028533;2015;6000.0;;0.0005;0.051158755997258394
20849;5024029914;2008;8000.0;;-0.025;0.07626329787234043
29513;5024029914;2009;8000.0;;0.0287;0.09836904599426778
38177;5024029914;2010;8000.0;;-0.0302;0.05888590414251378
46841;5024029914;2011;8000.0;;-0.009;0.14131120608578673
55505;5024029914;2012;8000.0;;-0.0165;0.11071720451483225
3521;5024029914;2013;8000.0;;0.0741;0.2043931187615431
12185;5024029914;2014;8000.0;;0.022;0.2005315222205817
64170;5024029914;2015;8000.0;;0.0001;0.07527955088696162
72834;5024029914;2016;8000.0;;-0.0004;0.32069018104180735
23799;5024032579;2008;10000.0;;0.0454;0.09997492045746786
32463;5024032579;2009;10000.0;;0.008;0.03985880116999346
6471;5024032579;2013;10000.0;;-0.0887;0.008682643536587773
15135;5024032579;2014;10000.0;;-0.24;0.26327649762500066
67118;5024032579;2015;10000.0;;0.0002;0.009309868413283842
75782;5024032579;2016;10000.0;;-0.0001;0.008440204544034244
84446;5024032579;2017;10000.0;;-0.049;0.03318242710778488
93110;5024032579;2018;80002000.0;;0.0024;0.01835859895370024
25401;5024056266;2008;4150000.0;;-0.1143;0.008526100307062436
34065;5024056266;2009;4150000.0;;0.8128;0.49882724209987633
51393;5024056266;2011;4150000.0;;-0.0105;0.18337649710257573
60057;5024056266;2012;4150000.0;;-0.0795;0.01237181570600827
8073;5024056266;2013;5188000.0;;-0.0632;0.013174579628125052
16737;5024056266;2014;5188000.0;;0.1184;0.034899039523575454
68721;5024056266;2015;5188000.0;;0.0168;0.0016983356835289262
77385;5024056266;2016;5188000.0;;0.2428;0.003489906872194824
86049;5024056266;2017;5188000.0;;-0.0632;0.02103906776897893
94713;5024056266;2018;5188000.0;;-0.1907;0.01672088242924629
103377;5024056266;2019;5188000.0;;-0.2577;0.005290096392974127
22275;5024058111;2008;10000.0;;-0.0002;0.007402201920824549
30939;5024058111;2009;10000.0;;0.0083;0.00021862702229995628
56931;5024058111;2012;10000.0;;0.0007;0.6666451843475917
4947;5024058111;2013;;;0.0001;0.4974468672370963
13611;5024058111;2014;10000.0;;0.0;0.46908357511378923
65594;5024058111;2015;10000.0;;0.0241;0.5907346286646189
74258;5024058111;2016;250000.0;;0.0437;0.5730185549425054
82922;5024058111;2017;300000.0;;0.055;0.546036290443702
91586;5024058111;2018;300000.0;;0.1279;0.7089585555579528
17559;5024062037;2008;10000.0;;0.0013;0.4183443170533538
26223;5024062037;2009;10000.0;;0.0005;0.3299319727891156
34887;5024062037;2010;10000.0;;0.19;0.25652854436115
231;5024062037;2013;10000.0;;-0.0123;0.005336959292937877
8895;5024062037;2014;10000.0;;-0.0223;0.002153697661185182
60879;5024062037;2015;10000.0;;-0.0413;0.03887817319206896
69543;5024062037;2016;10000.0;;0.0012;0.028705260823752774
78207;5024062037;2017;10000.0;;-0.0003;0.22557113771324952
86871;5024062037;2018;150010000.0;;0.073;0.2648402241307148
43555;5024062044;2011;10000.0;;0.1206;0.8473771728208009
52219;5024062044;2012;10000.0;;0.1308;0.8872613828490544
235;5024062044;2013;10000.0;;0.042;0.8876782766965984
8899;5024062044;2014;10000.0;;0.0877;0.8704961785757612
69547;5024062044;2016;10000.0;;0.2972;0.40121533546224536
78211;5024062044;2017;10000.0;;0.2644;0.10537219691824566
86875;5024062044;2018;10000.0;;0.0212;0.0873141842341021
17564;5024062051;2008;10000.0;;0.0313;0.45050624466529965
26228;5024062051;2009;10000.0;;0.0165;0.7215441580953046
34892;5024062051;2010;10000.0;;0.1383;0.5776733357043017
43556;5024062051;2011;10000.0;;0.3364;0.47948933430410473
8900;5024062051;2014;10000.0;;-0.0088;0.4098958452036374
60884;5024062051;2015;10000.0;;0.0032;0.7300852242722627
69548;5024062051;2016;10000.0;;0.0555;0.7919186411851522
86876;5024062051;2018;10000.0;;0.0354;0.6210791834678715
95540;5024062051;2019;10000.0;;0.0389;0.24175462426117103
36812;5024062326;2010;10000.0;;0.0004;0.20253471805874568
45476;5024062326;2011;10000.0;;0.0752;0.12647701513675028
54140;5024062326;2012;10000.0;;0.0039;0.04926107850038603
2156;5024062326;2013;10000.0;;0.0509;0.02665915611644637
10820;5024062326;2014;10000.0;;0.0461;0.023451780020089876
71469;5024062326;2016;10000.0;;0.0342;0.08945605710961434
80133;5024062326;2017;400010000.0;;-0.003;0.04548319356426158
97461;5024062326;2019;400010000.0;;0.0252;0.040342240306144556
53445;5024066049;2012;453000.0;;0.0161;0.39699672083540044
10125;5024066049;2014;453000.0;;-0.4589;0.5834567672653213
62110;5024066049;2015;453000.0;;-0.1698;0.2658041535586348
70774;5024066049;2016;453000.0;;-0.4568;0.500584106121556
79438;5024066049;2017;193000000.0;;0.0009;0.06897973222897084
88102;5024066049;2018;193000000.0;;0.0001;0.06065900160860737
35383;5024074681;2010;10000.0;;-0.0016;0.4143632426960605
44047;5024074681;2011;10000.0;;-0.0031;0.0027820710973724882
52711;5024074681;2012;10000.0;;-0.0668;0.018397652080972576
727;5024074681;2013;10000.0;;-0.076;0.0891208188432634
9391;5024074681;2014;10000.0;;-0.0013;0.07401301560263823
61375;5024074681;2015;10000.0;;0.0455;0.5700822354281465
70039;5024074681;2016;10000.0;;0.0943;0.4658301268162981
78703;5024074681;2017;10000.0;;-0.039;0.10386088154596425
87367;5024074681;2018;10000.0;;0.0204;0.08180975379795123
96031;5024074681;2019;10000.0;;-0.0248;0.26420241025020674
56814;5024074843;2012;10000.0;;0.0003;0.2280878620666322
4830;5024074843;2013;10000.0;;0.0003;0.22670838141802413
13494;5024074843;2014;10000.0;;0.0097;0.6177976342203709
65478;5024074843;2015;10000.0;;0.0509;0.575632082106572
74142;5024074843;2016;10000.0;;0.0122;0.48731572710883714
82806;5024074843;2017;10000.0;;0.0147;0.5669084690821605
91470;5024074843;2018;10000.0;;0.0027;0.17691884017047738
100134;5024074843;2019;10000.0;;0.0005;0.08054123977632943
37463;5024085436;2010;55010000.0;;0.0025;0.259121564068904
46127;5024085436;2011;55010000.0;;0.0027;0.01498653878153573
54791;5024085436;2012;55010000.0;;0.0027;0.2315159773892281
2807;5024085436;2013;55010000.0;;0.0002;0.086438020871155
11471;5024085436;2014;55010000.0;;0.0001;0.9566176222454695
63455;5024085436;2015;55010000.0;;-0.0043;0.8513972953225506
72119;5024085436;2016;55010000.0;;-0.0039;0.9126391904035406
1397;5024086824;2013;10000.0;;-0.552;0.18098552848507052
10061;5024086824;2014;10000.0;;-0.0006;0.07245668526762225
62046;5024086824;2015;10000.0;;-0.0068;0.02230063832786291
70710;5024086824;2016;10000.0;;-0.0023;0.06319283527241942
88038;5024086824;2018;1187510000.0;;-0.0224;0.2625737061004581
96702;5024086824;2019;1187510000.0;;-0.0104;0.14968465741584408
47474;5024087105;2011;10000.0;;0.0305;0.15705128205128205
56138;5024087105;2012;10000.0;;0.009;0.7811147767981244
4154;5024087105;2013;10000.0;;0.0007;0.01963867748263489
12818;5024087105;2014;10000.0;;0.0015;0.08022771187689001
64802;5024087105;2015;10000.0;;0.0752;0.6013547592516568
73466;5024087105;2016;10000.0;;-0.0382;0.3701538402071818
82130;5024087105;2017;10000.0;;-0.0004;0.36958648202846295
30213;5024091623;2009;30010000.0;;-0.0094;0.06654743022981136
56205;5024091623;2012;30010000.0;;0.0051;0.019440777824281254
4221;5024091623;2013;30010000.0;;0.0052;0.26596249105653763
12885;5024091623;2014;30010000.0;;0.1096;0.26958027864215195
64870;5024091623;2015;30010000.0;;0.0673;0.371228741737769
73534;5024091623;2016;80010000.0;;0.176;0.20204158448230206
82198;5024091623;2017;80010000.0;;0.0095;0.4167667783939393
90862;5024091623;2018;135000000.0;;0.3319;0.14977951714093365
99526;5024091623;2019;135000000.0;;0.151;0.059516572172025765
54729;5024092095;2012;10000.0;;-0.0749;0.007314605867247685
2745;5024092095;2013;10000.0;;-0.0689;0.004967735327255966
11409;5024092095;2014;10000.0;;-0.0658;0.0008830385946735112
72057;5024092095;2016;10000.0;;-0.0404;0.0007508120195211125
80721;5024092095;2017;10000.0;;-0.0209;0.0026490066225165563
89385;5024092095;2018;100000000.0;;-0.0007;0.03138691005089908
30256;5024093645;2009;10000.0;;-0.0017;0.10288758059994393
38920;5024093645;2010;10000.0;;0.4584;0.4646967184280617
56248;5024093645;2012;10000.0;;0.0789;0.2315201027912819
4264;5024093645;2013;10000.0;;0.0106;0.03019758201288947
12928;5024093645;2014;10000.0;;0.0117;0.029438404425151388
73577;5024093645;2016;10000.0;;0.0087;0.17252298287323126
90905;5024093645;2018;80730000.0;;0.0164;0.002224532821982512
49569;5024115384;2011;870000.0;;-0.0208;0.0853475935828877
6249;5024115384;2013;870000.0;;-0.0306;0.32871503496503496
14913;5024115384;2014;870000.0;;-0.0031;0.07513396966045428
66897;5024115384;2015;10000000.0;;0.0008;0.002492987851124564
75561;5024115384;2016;10000000.0;;0.0049;0.005720401959927599
92889;5024115384;2018;10000000.0;;0.052;0.033659777431727544
101553;5024115384;2019;10000000.0;;0.0207;0.47190921125386726
60131;5024115433;2012;30000.0;;0.0011;0.10489102575433511
8147;5024115433;2013;30000.0;;0.0018;0.42497589688943016
68795;5024115433;2015;30000.0;;0.0005;0.964715690203666
77459;5024115433;2016;30000.0;;0.0002;0.9443277729031596
86123;5024115433;2017;800000000.0;;0.0006;0.889771511972433
94787;5024115433;2018;800000000.0;;-0.6404;1.6347940876166944
103451;5024115433;2019;800000000.0;;-0.0172;5.789812803883
51439;5024121081;2011;10000.0;2019-01-11;-1.2381;0.25510204081632654
60103;5024121081;2012;10000.0;2019-01-11;-0.1419;0.5749063670411985
8119;5024121081;2013;10000.0;2019-01-11;-0.1419;0.23403355420837446
16783;5024121081;2014;10000.0;2019-01-11;-0.1287;0.11263859060036849
68767;5024121081;2015;10000.0;2019-01-11;-0.0611;0.09266487398647258
77431;5024121081;2016;10000.0;2019-01-11;0.0195;0.0005791187831067332
86095;5024121081;2017;;2019-01-11;0.1118;2.2768719806763285
59976;5024124205;2012;;;0.0101;0.7909237630880753
16656;5024124205;2014;10000.0;;0.0078;0.19674725857616351
68640;5024124205;2015;10000.0;;0.0062;0.2228625224659801
77304;5024124205;2016;10000000.0;;0.0006;0.1690982986070845
85968;5024124205;2017;10000000.0;;0.0064;0.2118670708678381
94632;5024124205;2018;40000000.0;;0.001;0.013138620807853791
16784;5024127559;2014;10000.0;;-0.0172;0.14438037840813606
68768;5024127559;2015;10000.0;;0.0037;0.6148627927231688
77432;5024127559;2016;10000.0;;0.002;0.10909931656977775
86096;5024127559;2017;10000.0;;0.0005;0.04011108833013364
103424;5024127559;2019;10000.0;;-0.4768;0.4540115831679559
761;5024135165;2013;3000000.0;;0.0038;0.14933651618338833
61409;5024135165;2015;3000000.0;;0.0122;0.025384122105110964
70073;5024135165;2016;3000000.0;;0.0002;0.07027897795708156
78737;5024135165;2017;3000000.0;;0.0751;0.1260663214990138
87401;5024135165;2018;3000000.0;;-0.005;0.1126579407261536
2119;5024135694;2013;10000.0;;0.0001;0.9658620034214028
10783;5024135694;2014;10000.0;;0.0016;0.30156377367955356
62768;5024135694;2015;10000.0;;0.0003;0.40308008594702005
71432;5024135694;2016;10000.0;;0.0004;0.19894116629266592
80096;5024135694;2017;10000.0;;0.0007;0.1970602028209215
88760;5024135694;2018;10000.0;;0.001;0.3363683088604832
97424;5024135694;2019;10000.0;;0.0004;0.7784266037741636
83787;5024139770;2017;2033481000.0;;-0.0028;0.5727496798681735
92451;5024139770;2018;2033481000.0;;0.0194;0.027520050770197733
101115;5024139770;2019;2033481000.0;;0.0032;0.0320794126036523
62865;5024145639;2015;2145100000.0;;0.006;0.19873432282460404
97521;5024145639;2019;2970100000.0;;-0.0317;0.0780342856381863
15137;5024146826;2014;10000.0;;0.0001;0.14760009882409836
67120;5024146826;2015;10000.0;;0.0001;0.5384145805514785
93112;5024146826;2018;10000.0;;0.0009;0.14721897447018295
73468;5024147481;2016;1483159000.0;;0.002;0.19011732986897215
82598;5024147530;2017;250000.0;;-0.0086;0.8855396301545485
91262;5024147530;2018;250000.0;;-0.0251;0.7544074252608964
99926;5024147530;2019;250000.0;;-0.009;0.9772503316904819
63181;5024153647;2015;10000.0;;0.172;0.33437429452930995
71845;5024153647;2016;10000.0;;0.0248;0.2873115548707307
89173;5024153647;2018;10000.0;;0.0018;0.5900504909923083
97837;5024153647;2019;10000.0;;-0.1184;0.15312817193545064
80995;5024154009;2017;1592639000.0;;0.0001;0.21781991841646298
89659;5024154009;2018;1592639000.0;;0.0002;0.24945023382476592
62042;5024154256;2015;1000000.0;;-0.0004;0.28854433915849687
70706;5024154256;2016;1000000.0;;0.0007;0.30920774425306147
88034;5024154256;2018;81000000.0;;0.0228;0.23239531179760903
96698;5024154256;2019;81000000.0;;-0.0033;0.2711281405418013
59701;5024171124;2012;;;-0.0032;0.14296022368539732
68365;5024171124;2015;30000.0;;0.0072;0.06154962705014224
77029;5024171124;2016;30000.0;;0.077;0.010405842143899021
85693;5024171124;2017;30000.0;;-0.0014;0.019945730427021236
94357;5024171124;2018;30000.0;;-0.0005;0.09857692327080803
5143;5024176549;2013;50000.0;;0.0;0.5815031413222029
13807;5024176549;2014;50000.0;;-0.018;0.19791300303882092
65790;5024176549;2015;50000.0;;-0.0778;0.6924880076800937
74454;5024176549;2016;50000.0;;-0.0452;0.7791644084375962
91782;5024176549;2018;50000.0;;-0.0138;0.9106212495648413
19178;5025012896;2008;100000.0;;0.04;0.9235304870955412
27842;5025012896;2009;100000.0;;0.017;0.6842594477668915
36506;5025012896;2010;100000.0;;-0.0006;0.8848391347668177
45170;5025012896;2011;100000.0;;0.0158;0.8941625102168897
53834;5025012896;2012;100000.0;;0.0144;0.7608111095784021
1850;5025012896;2013;100000.0;;0.0179;0.7666816365482855
10514;5025012896;2014;100000.0;;0.0307;0.5971772309300724
62499;5025012896;2015;100000.0;;0.0103;0.7655264611198663
88491;5025012896;2018;100000.0;;0.0097;0.7831532231485837
97155;5025012896;2019;100000.0;;-0.0062;0.8914644325391554
19826;5025013890;2008;8000.0;;-0.1387;0.9757312101562287
37154;5025013890;2010;10000.0;;0.0177;0.6396478005652584
45818;5025013890;2011;10000.0;;0.0074;0.5399631285280778
54482;5025013890;2012;10000.0;;0.0087;0.38061679752006256
2498;5025013890;2013;10000.0;;-0.0216;0.3573849095868838
11162;5025013890;2014;10000.0;;0.0139;0.6722966156687321
63146;5025013890;2015;10000.0;;0.0098;0.5645118659747178
71810;5025013890;2016;12300000.0;;-0.0013;0.8210298751516331
80474;5025013890;2017;19500000.0;;0.0002;0.0025871304506393743
89138;5025013890;2018;19500000.0;;-0.0016;0.051716829164900384
97802;5025013890;2019;19500000.0;;0.0009;0.04476778803215243
55664;5026016519;2012;13000.0;;-0.0408;0.28482641722644236
12344;5026016519;2014;13000.0;;0.0001;0.4914512323096457
64329;5026016519;2015;;;-0.0056;0.6060577840895863
72993;5026016519;2016;13000.0;;-0.0059;0.7565371657362348
81657;5026016519;2017;13000.0;;0.0001;0.8627108575795296
25511;5027006369;2008;5000000.0;;0.0066;0.02913351473610489
34175;5027006369;2009;5000000.0;;0.0192;0.008517427440850236
42839;5027006369;2010;5000000.0;;0.0225;0.026395004832185497
51503;5027006369;2011;5000000.0;;0.0201;0.1721702507365417
60167;5027006369;2012;5000000.0;;0.0112;0.07728237419602763
8183;5027006369;2013;5000000.0;;0.0125;0.005304519863050336
16847;5027006369;2014;5000000.0;;0.0161;0.014206757485209267
68831;5027006369;2015;5000000.0;;0.0099;0.012240807970029972
77495;5027006369;2016;5000000.0;;0.008;0.004557012324123354
86159;5027006369;2017;5000000.0;;0.0031;0.019388587743956884
94823;5027006369;2018;405000000.0;;0.0074;0.02384710657240693
103487;5027006369;2019;405000000.0;;0.0059;0.07371550092234475
417;5027042960;2013;10000.0;;0.018;0.3920710646129234
61065;5027042960;2015;10000.0;;0.0215;0.26031042128603105
69729;5027042960;2016;10000.0;;-0.0183;0.15040401903515752
78393;5027042960;2017;10000.0;;-0.0038;0.3971776507055506
87057;5027042960;2018;504753000.0;;0.016;0.03786667843649385
95721;5027042960;2019;504753000.0;;0.0167;0.02441146973324451
24598;5027067266;2008;10000.0;;0.0136;0.9586961250728818
33262;5027067266;2009;10000.0;;0.0236;0.8500407563574887
41926;5027067266;2010;10000.0;;0.006;0.3962854477058653
50590;5027067266;2011;10000.0;;0.0135;0.09653415115378707
59254;5027067266;2012;10000.0;;0.1293;0.11377338701294454
7270;5027067266;2013;10000.0;;-0.0025;0.15603471581993247
15934;5027067266;2014;10000.0;;0.0294;0.001556587420570997
67917;5027067266;2015;10000.0;;0.026;0.029981145724750365
76581;5027067266;2016;10000.0;;0.0089;0.12222575872698489
85245;5027067266;2017;10000.0;;0.0201;0.1956249209288417
102573;5027067266;2019;81271000.0;;0.0003;0.14501668010098706
22289;5027087230;2008;10000.0;;-0.0024;0.2690935450889832
30953;5027087230;2009;10000.0;;-0.001;0.25630695433013617
39617;5027087230;2010;10000.0;;-0.0012;0.2588587703744776
48281;5027087230;2011;10000.0;;-0.0002;0.1928346316528733
56945;5027087230;2012;10000.0;;0.0002;0.10551326387466937
4961;5027087230;2013;10000.0;;-0.0001;0.13800455209270146
13625;5027087230;2014;10000.0;;0.0002;0.3334651385179456
20948;5027093026;2008;10000.0;;0.0006;0.15678506808875345
38276;5027093026;2010;10000.0;;-0.0002;0.7244802098658206
55604;5027093026;2012;;;0.0015;0.22340629123397227
12284;5027093026;2014;10000.0;;0.0121;0.13690849422264753
90261;5027093026;2018;10000.0;;0.0017;0.05638977028345931
98925;5027093026;2019;10000.0;;0.0014;0.04790378076366399
27580;5027093890;2009;11000.0;;-0.0235;0.8487106539368843
36244;5027093890;2010;11000.0;;-0.0216;0.8610310943860784
53572;5027093890;2012;;;-0.1213;0.4912256900940874
1588;5027093890;2013;;;-0.0236;0.12347240132831762
10252;5027093890;2014;11000.0;;-0.0971;0.24483660130718954
62237;5027093890;2015;11000.0;;-0.0079;0.1428262446878347
32398;5027112060;2009;10000.0;;-0.0544;0.9089285714285714
49726;5027112060;2011;10000.0;;-0.1601;1.6586433260393874
15070;5027112060;2014;20.0;;0.0004;0.18152497841060847
75717;5027112060;2016;20000.0;;0.2543;0.31120018879409334
84381;5027112060;2017;20000.0;;0.0771;0.1447292915659405
93045;5027112060;2018;20000.0;;0.0622;0.2950753038101296
101709;5027112060;2019;20000.0;;-0.0077;0.35055161231277815
18516;5027120897;2008;10000.0;;-0.0121;0.31245177130831286
1188;5027120897;2013;10000.0;;0.0057;0.23816560429694408
70501;5027120897;2016;10000.0;;0.0002;0.029851154030347736
17980;5027122541;2008;146010000.0;;-0.0012;0.12207818598007399
26644;5027122541;2009;146010000.0;;-0.0009;0.13732759726254182
35308;5027122541;2010;146010000.0;;-0.1735;0.2722063539348485
